session_id,mean_hold_time,std_hold_time,mean_flight_time,std_flight_time,typing_speed,error_rate,sentiment_polarity,sentiment_subjectivity,label
SID_0023,114.38129534466358,7.003026189028444,80.97187025185072,6.575752623318341,4.663679628170479,2.331296347372099,0.5444129033831266,0.910593332525584,0
SID_0024,136.39043188687043,26.385432490266524,91.48156241562523,11.50071505209472,4.065514651690497,2.7310746889593105,-0.7534203764899439,0.1857006461853771,1
SID_0025,152.77306474274664,8.82744000788802,102.16580442953112,6.255091594392046,6.3751790576072445,2.7985314741399345,-0.5519207133459647,0.8139367052130362,0
SID_0026,121.22516056444243,9.840168580764102,83.68248022691469,10.282529407520927,6.873576393897136,3.6051406698715662,0.1510630324072797,0.545855434376638,1
SID_0027,159.3924504586418,12.798703978067998,76.17219242728575,12.221000267669435,4.106580914160714,3.026009527966619,0.7144026937458161,0.3295800682987405,1
SID_0028,134.98403275202986,21.44037862426189,54.43067062734326,9.356492299527345,4.917161621575398,2.913453622077767,0.7842292863369402,0.0843609349176077,0
SID_0029,142.70765625516808,15.07254499631327,78.75299711417759,11.65337981226087,4.550133699289832,1.9631960494904448,0.6638199245098546,0.1713111264077509,1
SID_0030,134.95733469426509,8.819321019847688,92.35134776843466,7.120802995501198,4.579760925135023,0.0,-0.9132041078311453,0.8628626053556876,1
SID_0031,196.30695461272344,21.271691803786695,94.18450141351444,5.008930065410851,6.185908255429862,0.7628980809162891,0.6417583693114526,0.6068860751917153,0
SID_0032,149.66256938155166,18.65500313392741,87.56547598577615,11.671088867463409,3.6880384546338782,4.436959477361291,0.7981823550421634,0.2370955583964995,1
SID_0033,123.5572267761025,17.692174786082262,71.8805135755664,15.232030702227195,5.466469690936306,2.3883610733474048,-0.8865018196946959,0.4958528774555646,0
SID_0034,170.56362280257972,18.578671205854203,50.347676465786144,7.011865179490323,5.728238107305866,1.6719804445550406,-0.1674382124460238,0.1078366698252418,1
SID_0035,119.47890875072444,26.971809502912254,72.57177352992898,13.666582540320388,4.857848826398181,0.1885437111639101,0.0732206465934033,0.0988424916685927,0
SID_0036,155.2215898751189,25.92547447518056,75.43482693419072,10.130270226449234,5.893067826986773,0.0,-0.5344992542330007,0.9077646516371682,0
SID_0037,101.0082469030056,11.566423284983523,75.30606549214978,5.992925434920772,5.14765184053745,1.5935862397436031,0.0333713120742211,0.4578562892629092,0
SID_0038,116.79534877753925,23.11942496405576,89.27834535466887,6.605484095943512,6.217129921156112,4.7761057080905145,0.7719115759221291,0.3615671539511369,1
SID_0039,154.9215308967281,16.9158409487945,109.7851461652226,10.04735432008195,3.477794695074146,1.885859612755363,0.7338850126915291,0.9490718266442608,1
SID_0040,168.46166449988527,17.495479080688746,81.85293802761639,8.78661313622769,4.651224738993131,3.8009710504828953,0.8796745625149618,0.3990006786071698,0
SID_0041,154.28420702974927,6.538645841783357,76.74902316265307,6.061261069725283,4.928186857148965,1.7938803412040845,-0.0317804032109159,0.3362421280535803,0
SID_0042,147.108792940294,14.14807117305902,76.1116728049386,4.917882156323785,2.327792615528651,4.277733392057699,-0.1788661094121597,0.2729861711578423,0
SID_0043,142.4724076102678,10.935882048317175,81.86577150361572,7.459842016220482,3.9140472664214654,2.2964983963826615,0.3315756380647068,0.5650628207470954,0
SID_0044,113.03695024081432,19.140294074466546,67.57559359477402,10.581427024993356,4.186400745641214,0.5362315088990073,-0.1664788447979317,0.5584105922757114,0
SID_0045,132.00389479013228,20.355402502014027,81.80297838119083,9.980797742190584,5.94820599482335,2.4620938642011128,-0.9161108079982844,0.0161941759969616,0
SID_0046,138.4840307260053,4.627568244918443,86.762185044977,8.496286127499765,4.293156653685399,6.6680008365608145,0.43984290434091,0.6540623239573066,0
SID_0047,176.4280556554729,14.889825679978648,83.14529095361732,10.605661582874449,4.181921012694023,6.579768631101709,-0.4380321174343524,0.7883071030264536,1
SID_0048,158.59045723921153,20.60930752397126,86.86312901007172,13.120080159588063,5.817485780656192,3.973066605558729,-0.901829375465619,0.6159645424303896,1
SID_0049,105.92399611593166,14.066605188432774,86.50621414022802,11.182379531302445,3.3820893542099455,2.725882369172595,-0.9587578469461916,0.8698881382840377,1
SID_0050,158.10209923486988,18.64531822501182,53.42154976630334,9.636073985831258,2.928755932556428,3.6078036041901664,0.8627225371546363,0.2764163610366759,0
SID_0051,140.37294298959208,16.755827338135422,89.55305237593105,12.784216019982066,4.638407699930654,3.633704677466578,-0.4958479827116622,0.1919794027687424,1
SID_0052,133.07694999235102,16.70830115976313,69.9347773150632,7.120449093351115,3.5522932319216447,2.920226495265797,-0.1042016149538729,0.6972780938199737,1
SID_0053,165.2919072210217,13.643425109658512,63.56241255494063,9.325241381333946,3.5903207053403507,3.881888039845234,0.9011529057977108,0.1885591022003273,0
SID_0054,175.77498806239876,8.917095979321452,63.433222582175055,9.396736193198896,5.573433791687982,3.416453724307127,-0.0649660424385496,0.091104879375263,1
SID_0055,173.28200297790497,9.392349262874864,86.50312415708794,6.289140224671464,5.875973837912579,2.368055229271373,-0.8427813529473773,0.0966150685396618,1
SID_0056,129.01956191943404,18.546762572276585,76.6613760916272,8.740377513146926,5.788864215852125,0.6094864012327141,0.1038720944933184,0.768393493225718,0
SID_0057,142.26969060371962,15.097291277594415,54.77046824021884,3.775120957314091,6.108776660307233,2.0798815155596686,-0.8236026930918696,0.0287373016681043,0
SID_0058,158.2815857850891,14.307438776963876,87.17056722788425,15.73653414298886,6.241134320014802,4.599037698147193,-0.8098242432529272,0.2894567048391999,0
SID_0059,174.38862817805898,12.880549788388237,58.40587803801759,7.187758634691061,2.871409791173069,2.9370755510092708,0.7029541476049195,0.1291864099440768,1
SID_0060,138.02064405386776,13.47405577259624,82.09732037777316,14.758342394263936,5.4504119599294665,3.6005737831750104,-0.421156913270821,0.7549101467995052,1
SID_0061,145.35852558340457,20.2345589724407,83.57748388509582,10.114253517158478,4.470391800430441,2.433968944591175,0.3573404002248725,0.503493085572984,0
SID_0062,122.34162564984928,13.323779590659866,93.28365622542567,11.694592396467876,4.252575754009564,0.8808049899787505,0.0178486706573235,0.2054924144976672,0
SID_0063,120.09483439798323,8.294676433492157,106.72527179700278,8.533600604947205,5.560414632208706,2.5227405702563543,-0.5553466175911717,0.7504108986512672,1
SID_0064,170.31314555985497,18.718258877700865,59.52985511149188,10.623789075885025,3.2697045201042485,0.9550881985012972,0.0356405973064153,0.7503665091381634,1
SID_0065,183.90600071427056,13.975616680676412,79.21289215905426,11.951468919965308,3.24889139412768,0.8274216527928973,-0.8620129282004945,0.5230226470686506,1
SID_0066,148.19974696049167,15.156979327663882,75.85497057433675,11.993657243182549,5.633572744081717,5.4112732177388185,-0.3055753008205812,0.2758497870552097,0
SID_0067,175.0883224473006,23.037891531997552,86.50624528941444,12.324320170223071,5.4877860175108975,2.159827990131567,0.0456724500409833,0.5862770992622216,0
SID_0068,159.04090062619085,14.897197213247464,83.23503156400427,8.89500186988247,5.13673265587151,1.5170305490799327,-0.543211323828696,0.9335301007541918,0
SID_0069,133.8720061348719,16.445918365593627,74.7118063589507,8.558920982525935,4.120086595276863,6.235919368761811,0.3203762603627209,0.0516363876262188,0
SID_0070,159.0348901377103,9.105382543508371,73.38646717083716,5.21747102419719,5.7438296345821245,4.629970070808483,-0.8963761566073865,0.2669498466217923,1
SID_0071,188.4509141616492,13.9016527382452,63.25323717223928,11.56965703353081,5.680302892060476,2.2569815489963236,-0.0303802042587462,0.284969195392678,1
SID_0072,149.1043490222512,18.047630226043005,94.81792373609764,13.247136133970328,5.085304515047454,3.8552726511047366,0.4299915625787667,0.6318116635848827,0
SID_0073,189.11609139535017,7.223131330793788,86.88806272399295,14.847945039753789,3.822678958730228,2.5284233634785944,-0.1401078820864543,0.6511643966619473,1
SID_0074,84.5063723977564,16.004225465578546,93.76652296692706,10.915517903741524,4.574751654270493,1.6146406414408006,0.749172830637876,0.2063153949437134,0
SID_0075,170.5475626093806,15.503955363224032,75.34405795286729,7.700560681274293,5.837833677524443,3.9493824489700087,0.2643855624813311,0.2161005976625106,0
SID_0076,152.17617670595428,15.206437277937196,70.14746796958354,4.908711570131634,6.327191222801787,2.3513962293595942,0.9169858321174756,0.9282126845191696,0
SID_0077,142.5248162383533,20.185794493291215,63.825274000561585,13.125000199250051,4.673463396623672,3.1509960179988066,-0.4317563744500425,0.7562988176628109,0
SID_0078,152.29401941338756,16.672192574242608,85.38376375610989,4.611170299667394,4.750327032191738,5.042726469799343,0.8775786617094943,0.9342696985317196,1
SID_0079,100.31077713497768,22.39035949178222,64.40310163207648,8.9781877667687,4.838310891974939,4.822426207590754,0.2136451797713934,0.8296629881626983,0
SID_0080,144.5082028040622,10.03205242202982,107.72994603449824,9.327079516169064,5.274893008910972,1.899813416287847,0.4903577984267973,0.4021179802636985,0
SID_0081,158.92781428779367,15.67962283609174,60.38536128359839,9.791634586446945,4.418932699939976,3.972063204574172,0.8043222340868939,0.1219076368451681,0
SID_0082,186.9473511185379,15.422333931949735,84.10490178818753,10.107407800107522,2.1058149424284163,0.7442875077084881,0.1023943759836418,0.6295503662567378,1
SID_0083,137.0432445431588,9.653727531224602,103.5028206082068,10.414442669102728,6.192769001647097,3.9008283226314098,0.7243615838993307,0.3519910622576543,0
SID_0084,129.78765992767032,19.78147501045673,88.98634638895713,2.753910213764411,6.794688947162549,3.296990611602211,0.0833938791761106,0.4254119905918185,0
SID_0085,137.45607391038658,26.62336652926409,82.6351056873767,10.04396772961038,4.387600140394287,3.7579587247268615,0.1983978552344754,0.4258797409440582,0
SID_0086,172.88505294255185,14.914969627580843,65.47274529557157,3.3112732776643683,3.9333466310812257,2.4051104907115346,-0.1098028542052289,0.9365196216642128,1
SID_0087,158.21877774149212,17.525105441368833,59.27346217148444,12.196654219272984,4.862899477609778,7.16814254730498,-0.7087228963197942,0.0688624191925936,0
SID_0088,136.75599490582402,15.422592379076637,91.55075163376378,8.334624532589164,4.812496116271227,1.1974005847593718,0.1070064666977332,0.1931037614697384,1
SID_0089,162.8316858278339,11.432076650464122,102.5922086116242,3.52888982432995,5.99551857716296,4.9431034219369225,0.9548964605323622,0.6079428710149422,1
SID_0090,152.426938733701,5.896198610989919,73.41725014282743,7.557385967843873,5.054639441645038,0.9366033604633368,0.5743719914645686,0.8837580658868934,0
SID_0091,174.21612476332223,11.471132584523174,62.91407738575474,8.28977398244604,4.207377169628817,4.008688349258643,0.4949969695068728,0.9179426518699908,0
SID_0092,132.44867265306618,8.040208095241343,43.12745854176472,13.572098852665016,3.681590549441951,4.151579954503566,0.2866176054592591,0.5586929265149302,0
SID_0093,141.8084463350558,23.520510390295588,65.28852734506194,10.589913225250736,5.865634184819673,3.1099517431245705,-0.3041826530255109,0.0345612188343966,0
SID_0094,140.19729617169605,14.424451530383804,78.2951473625144,11.03333483305174,5.599511241164249,2.0093511789125915,-0.660769611043243,0.3628810343394739,0
SID_0095,113.41212629669704,13.270403354764149,103.986848612551,13.543664902661805,6.060559878091819,3.2822697814905974,-0.5508967967146203,0.918833292172679,0
SID_0096,157.4030069266144,19.44576912393903,90.09700538349452,9.711567136226533,4.0318132492789065,3.534020666860349,-0.9873558209146998,0.4999440859730923,0
SID_0097,156.52638180449722,9.39124448572056,84.5762810706013,12.26256388309721,6.83843689952833,6.579872972612565,0.3469608417967094,0.7266132791834842,0
SID_0098,150.1278364160615,11.165679809977238,73.99820508048303,12.051583341795975,3.2563054929427633,1.255319429399408,0.6237551171128675,0.2691934204494947,1
SID_0099,144.13532166562132,15.340361346243103,71.25251424116065,6.140591519291763,5.70960102140148,1.8881730073719964,-0.4621772976038805,0.0250069703359056,1
SID_0100,114.61573144873964,20.1438449571174,101.08471396261946,14.418950732889488,3.090417232803098,3.569471114138673,-0.8162992007114562,0.5783601862282242,1
SID_0101,139.483866930866,17.50842522584394,83.01107811137584,5.739094659787916,4.209668618301532,2.4878924192094964,-0.3285458643561643,0.8349810044364204,1
SID_0102,141.43213708683075,16.24162571257941,48.460989621184666,12.752099948433544,6.561022930447959,2.7999179245387995,-0.4158975411660441,0.9902686968900596,1
SID_0103,129.94306826945953,15.390588676180082,69.89690528154135,5.448780889283102,5.831364254475989,5.140703670727522,-0.0982472784445362,0.8466271078388726,0
SID_0104,145.96785720834978,17.001179277633877,67.1267595234256,11.80371036445502,4.453779584512818,0.0,-0.471795891357978,0.5539943623211253,1
SID_0105,160.10127142036345,16.008264525646272,71.80603986233803,15.585744634450515,4.481162957178312,1.8041013099643777,-0.3205345893099418,0.6087275888005379,0
SID_0106,197.15464753026325,9.85013862611532,88.44365990427627,9.361064030349366,5.100622110835442,0.0,0.8151095586984853,0.8241640398711657,1
SID_0107,154.36444532079597,15.230396108165756,78.38832677308626,9.23093307144056,5.514140990760723,0.6083671261918591,-0.3303292942207876,0.0198106968276161,1
SID_0108,156.4387597680691,9.631556705411237,78.84701889494507,11.831319997950548,6.251579382682697,7.80924898414494,0.571036093459794,0.9516443481944644,1
SID_0109,148.1388521058458,15.405412714504118,99.70209741987856,9.01181063211237,4.543765995391506,4.1963362679055125,0.2516674004489188,0.5312212458482315,1
SID_0110,102.03071961752396,12.596760292558791,69.55308365319968,15.454836111228463,3.3882149365127985,4.903129850116208,-0.3249241087372523,0.9520522444899208,1
SID_0111,149.33715311376957,27.696908113914308,107.96299288831024,10.576576748376088,5.1569686270487605,2.838940700427137,0.6355765395607009,0.7645181665808313,1
SID_0112,151.50575524852567,14.80052808124144,69.93038612943371,9.039491475337822,4.542569162491605,4.517427649663819,0.1901521391925298,0.1523176786147013,1
SID_0113,211.58105281213216,7.978802168692056,81.33797294918857,8.379143416312951,3.699366295251553,0.0,-0.9827625448021992,0.1652598146396273,1
SID_0114,145.19097588047194,14.329098946615376,75.78194606895849,7.201154589480938,5.297668915312794,5.076596823539202,-0.8625435968552004,0.3536459760127133,0
SID_0115,157.53868355834032,17.59679372818944,81.85128700251441,8.116735039727532,4.786886245907211,1.3603117628802002,0.5052791189046377,0.2639880219357973,0
SID_0116,149.13220575736892,23.366819730762614,86.66887992609693,8.94797981902421,5.306512206469795,1.9373683613481736,-0.1069444208296113,0.4392987592975262,1
SID_0117,120.7830490595117,12.052738000306409,86.50752860133315,8.53708277950426,4.105555799812819,4.010302140909305,-0.1889844165129188,0.6039038708753899,0
SID_0118,178.57057036287551,7.0878601298818005,68.7032400406913,8.025474177588688,5.486710530325499,3.63289351716443,-0.708345631608384,0.4365794994867417,1
SID_0119,168.79832581716934,19.084185057154905,63.15627983828644,16.296523691057317,3.682901803245022,3.1692400967870977,-0.6853628120774595,0.0564205847072187,0
SID_0120,169.77579867607616,8.097006470501745,117.54757686358566,6.90971477053153,4.172268610303417,0.2738076928393624,0.5955049001918011,0.975631615150902,0
SID_0121,127.26531363013152,12.819222792462575,72.7402349059917,10.439897762938523,4.757085768912722,3.1996273376432836,0.6580342679229105,0.4251221342013496,0
SID_0122,185.06985777340248,13.71189757244503,90.4881865800798,11.777563029282616,6.741818414959714,4.9211227069664565,0.1200050812774584,0.8510750043217205,1
SID_0123,114.95372343019298,14.65183273349946,55.88538034215205,11.8903239867512,5.784825368548494,1.935025807800412,-0.4097443803886251,0.0739542922611521,0
SID_0124,164.67142734500675,18.445822285371676,75.80580920142985,9.824178772652584,6.0771925042677895,5.629874090680591,0.8654016333356604,0.810064879716682,0
SID_0125,204.76139064524943,11.581828588568062,78.09200924026335,9.277892284458073,6.417077033343144,1.2546161281719812,0.2479247819904533,0.173404637711305,1
SID_0126,125.23659187173278,13.631353739166196,87.09222604891748,11.35464247371852,8.602832135810873,3.0130957834367473,0.5932842389035764,0.6794049429969621,0
SID_0127,135.84255675993072,14.928648235253055,39.16318788512092,10.799564949934602,5.041589067558434,6.070655466753226,-0.9934341594235692,0.6618066962550903,0
SID_0128,152.49128412719102,15.74798978759394,82.49210919617497,9.22312349569746,6.420400923129856,1.637200174600781,-0.099360798249279,0.9098067182668595,1
SID_0129,137.41310864709502,15.489135873539611,62.75387816948161,5.314364284826708,6.012635254401941,5.107970966754148,0.7418981726399116,0.3206766803507386,0
SID_0130,111.23341422334668,17.1800288761129,84.86518566792385,8.596228833000257,5.996032503307526,6.949304724443619,-0.3235334335345574,0.1089597599156425,0
SID_0131,151.71407437015068,19.219197548208687,64.45506204742756,6.560349508877627,6.774239618040181,3.3420881378483003,0.453102353744562,0.8645658162598754,0
SID_0132,123.44240715684738,16.96317057825484,67.16775956111628,7.99852134980102,4.580686969015524,1.945966025233386,0.315349650257291,0.3315775296403671,0
SID_0133,161.83981076587955,17.267927617546093,75.89558584410098,10.099669715550878,4.501314976063621,1.4545223940999528,-0.6955632672914012,0.2325337890604693,1
SID_0134,127.01439414415492,7.088884166267611,64.21505795595208,11.076208431989848,5.319765513481862,5.609205406694651,0.5498076545088102,0.4862086119883625,0
SID_0135,188.7483601254385,15.251138495828402,72.86698329896967,15.34135825387722,4.817300228078113,5.553388398679298,-0.7749464193744022,0.1461356900117898,1
SID_0136,130.41866769159407,17.397537740008044,62.09936347185027,8.387780863288558,5.318500852998173,5.898618245737351,0.4558281931438814,0.2969633530719691,0
SID_0137,141.94846209485812,18.64470597285225,52.50244322451909,12.323876905825452,6.562748785053012,2.934323298688106,0.9819366735581888,0.385280634064653,0
SID_0138,170.33793043424174,11.538246128831029,95.2693557864404,10.91788007331351,4.521853277293721,5.07561388305421,0.9159628636235256,0.2772552934910693,1
SID_0139,119.22839208915111,11.704803625556774,60.55926960764108,13.88799301191937,4.69532103740627,2.902321217747859,0.6004834861140094,0.4502595007430821,1
SID_0140,155.68649836510323,12.129496623582009,77.31978668588025,11.728686158786878,5.174311003526578,1.2338897567832818,0.0690348484594043,0.3846506722841247,0
SID_0141,182.6785688570607,17.682069499456716,91.29336622240676,6.974555718141051,4.77168157397483,5.248353570224706,0.3496491516414799,0.7745910311105995,0
SID_0142,109.81291913596932,20.16940527462104,70.77583846225936,4.830861912126306,3.0859941719865125,6.26774055655641,0.4562167806881854,0.9184086769247098,0
SID_0143,154.6158464633076,12.962699463541991,67.62251150381694,10.933785099002517,4.4198723573010605,0.9587960544373604,-0.9831969514435226,0.1009232167478525,1
SID_0144,156.4970698562106,19.53981156813525,83.39357133001133,8.414647006298829,5.687373242237505,0.92113807419866,-0.7952675580940871,0.8233025434441911,1
SID_0145,169.54557179443276,15.617399045822973,96.76900734090728,7.059058762148209,6.437546750932647,3.0799638684602493,0.1941182641577248,0.9317712077019356,1
SID_0146,119.07623222804796,14.37857111418782,62.460271023702965,6.197266886400767,3.8453814324622737,4.912257211482,-0.9869309197141818,0.6866131459686758,0
SID_0147,116.9885846728931,13.943078850910156,77.74778251973842,10.482926492761466,3.840717600769157,0.7323616124920931,0.8178113015469946,0.9964196761706884,0
SID_0148,163.04853914042243,18.733056823010784,54.01258107549009,14.523123097940095,5.030233802717335,3.454031473911812,-0.0206745735498443,0.335042999664892,0
SID_0149,157.42461683082965,16.62788908393535,74.10198494476715,8.773982962881876,2.9244049351221633,1.819146091880496,-0.4844658487897566,0.8303099415849654,1
SID_0150,156.26232125864692,26.37912713823819,80.51307026807113,11.770810933225968,4.555029797012873,4.401658199650004,-0.2123576608048014,0.673702504676889,0
SID_0151,158.66120523742438,10.73887678501338,67.18063037367402,9.693200949347222,3.2639579404486065,1.4042263570082192,0.7015528212800057,0.3234287871974576,0
SID_0152,132.99938196053773,17.590508510149878,73.14512249262152,6.131853732689821,6.369061299842465,4.543606000548358,0.8543857475282315,0.7046764835103452,1
SID_0153,155.80634242902508,12.353994950942436,58.87659847538825,12.204434030531251,4.230668845649595,2.6835703783645837,-0.7675300390453599,0.5096218390575579,0
SID_0154,157.32681183246703,10.653565065056782,81.15617917072241,6.715923867917886,6.652834186339027,1.1257189526379143,0.5559212679111534,0.1889738907971225,0
SID_0155,132.14121454934082,14.94566431482514,95.83541373324724,10.064879891780697,6.113521353458339,3.1273799108537768,0.1564542364330605,0.1738796824094627,0
SID_0156,196.64436277861893,15.68676239703518,63.542841953443045,8.975438754984085,4.353682702302583,0.0,0.1710055153289733,0.7133988467658481,1
SID_0157,161.8458230227947,29.590867775300463,70.65992350171426,12.679232303697075,3.9280403631539222,1.8818108557901203,0.5589042437916527,0.7119304623167335,1
SID_0158,120.21741256993378,14.07927092158399,87.53819369681273,6.82554702258794,4.806454250832411,3.674802140649323,-0.554310626428085,0.5307737609614335,0
SID_0159,166.41384021584574,9.349106352576584,98.18136078984104,11.17260972340588,4.895353375741797,0.0,0.0620899359499165,0.5014156672777471,1
SID_0160,125.63295824431697,16.36505358747193,57.60215281686603,7.480607777953898,5.346146943952402,0.0,-0.3612947690983816,0.1800384456888618,0
SID_0161,169.6771150935613,4.626799812268159,77.46822893876076,8.466684363013645,4.223456710469821,0.0,-0.8109753100469703,0.4292861230043049,1
SID_0162,178.9648894751851,14.54021608697867,84.24696233479287,-0.9056006826203062,5.746394873522203,5.6542571110007405,-0.7898411088867923,0.871397521031101,1
SID_0163,129.48294204120725,15.080126411475804,78.46915414056728,16.276295714853724,5.2653280549999,2.8464819744745413,-0.7270570587496985,0.8547273060951509,0
SID_0164,174.08440323110804,18.97300191472606,42.848118996843695,11.651670798478696,4.659604843284136,1.9350692119856256,0.2297996978096759,0.6609189018080988,0
SID_0165,160.31952317341245,19.868111247139236,87.51635013963158,7.697957542185507,4.287959344581977,4.8903094713336595,-0.78833960324538,0.9973566779697332,1
SID_0166,170.55150399986226,12.48215190546141,102.79004526635966,6.626032935001019,4.815115016901314,2.191100635061778,0.1402076851803471,0.8931783466896205,1
SID_0167,197.4198245663487,14.246929926850337,81.74992626754255,8.51305374136198,4.183098748172431,3.536923799733464,0.1765941159545194,0.145230423568102,0
SID_0168,143.86529709992823,11.169395846946646,64.53340920058605,12.150638604458354,5.058438694883588,3.0515107018465257,0.8077930202437822,0.3991364030937029,0
SID_0169,131.15659589106275,9.35968722596153,72.30309130453576,4.323745223245224,5.08543868521991,2.058001158494044,0.2527531926510284,0.1319374847592743,1
SID_0170,127.76213925936192,16.549473896903173,106.5486960148339,9.575246742116986,5.26170728347634,3.5882917677782116,0.9711756817630026,0.4660896164292031,1
SID_0171,129.60474287586405,8.632072257017004,93.64943811290838,15.31192561738802,6.766242409671854,4.546522442840289,-0.9380148401183304,0.776382824744832,1
SID_0172,148.0724572646474,12.926865497140684,89.60039927576494,6.598160992096588,4.867555280300428,2.6301867659660245,0.4082922732902379,0.1557887099287594,0
SID_0173,158.5287993704161,10.024130200503812,85.34618875301564,10.241155116290964,6.004597867124483,2.07888885369077,-0.9470398438939134,0.8804220324199034,0
SID_0174,156.91726998325046,17.748415931451298,70.08294331713542,16.609929445773272,5.229587396975702,2.3149751840010935,0.4587551557494072,0.5690575515405063,1
SID_0175,170.6795812259006,24.00715049633244,76.99143229016347,11.896454889072318,4.761755698101546,0.0,-0.2282995815919291,0.7489444547972451,1
SID_0176,150.32504729694767,8.492060085983345,78.83115896482227,10.377771461456366,4.880840730048766,3.5661190930178237,0.2226155307851791,0.0451558121076003,0
SID_0177,186.33835192893292,5.734907585512157,88.24361474096666,11.519909364727008,4.94117359083195,0.5817774220228973,-0.3809238558233245,0.0938381533508717,1
SID_0178,143.3835791690511,14.375565573249665,102.63378341400356,8.797403994970892,5.279767707728216,4.259437448237848,-0.6817899216947019,0.6208611863976603,1
SID_0179,218.00422916474048,15.078488979788792,96.77507205189691,13.89889385591032,4.04067923478103,2.819151798649412,0.4470250361785648,0.8381919129287876,1
SID_0180,165.64168369412516,16.09329653378649,58.70923466305939,8.802009931299365,3.5346596165550332,3.210242193060881,0.8092407605401735,0.8738650845252174,1
SID_0181,128.57106108959294,12.768397423828278,83.35992453351574,4.122455173792069,5.654297393474275,4.400658341212404,-0.6328351125999301,0.6883693252670816,0
SID_0182,123.2276875484722,13.99680350587284,91.05145017751846,8.82609068817862,5.898123832581259,1.1469524673181304,0.8414060024072012,0.2009387201473434,1
SID_0183,162.06181038107962,16.837552052703014,89.28290495216953,7.09979641036989,5.745635832802803,3.7384968867019137,-0.7196357815909125,0.1950217146606967,1
SID_0184,144.41343036685373,20.202154463224193,70.56149354918871,9.156417963407712,5.154972018556473,3.5352421051253295,0.4713237650990625,0.8813627473571538,1
